raceId,driverId,year,race,circuit,grid,position,constructor,overtake,circuit_type
1106,1,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,3,3,Mercedes,0,permanent
1106,844,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,10,4,Ferrari,6,permanent
1106,832,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,11,5,Ferrari,6,permanent
1106,815,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,12,6,Red Bull,6,permanent
1106,848,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,9,7,Williams,2,permanent
1106,839,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,6,8,Alpine F1 Team,-2,permanent
1106,840,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,16,9,Aston Martin,7,permanent
1106,822,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,14,10,Alfa Romeo,4,permanent
1106,857,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,8,11,McLaren,-3,permanent
1106,842,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,15,12,Alpine F1 Team,3,permanent
1106,846,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,7,13,McLaren,-6,permanent
1106,852,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,19,14,AlphaTauri,5,permanent
1106,807,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,5,15,Haas F1 Team,-10,permanent
1106,855,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,20,16,Alfa Romeo,4,permanent
1106,825,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,13,17,Haas F1 Team,-4,permanent
1106,856,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,17,18,AlphaTauri,-1,permanent
1106,847,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,4,19,Mercedes,-15,permanent
1106,858,2023,Canadian Grand Prix,Circuit Gilles Villeneuve,18,20,Williams,-2,permanent
1107,830,2023,Austrian Grand Prix,Red Bull Ring,1,1,Red Bull,0,permanent
1107,844,2023,Austrian Grand Prix,Red Bull Ring,2,2,Ferrari,0,permanent
1107,815,2023,Austrian Grand Prix,Red Bull Ring,15,3,Red Bull,12,permanent
1107,846,2023,Austrian Grand Prix,Red Bull Ring,4,4,McLaren,0,permanent
1107,4,2023,Austrian Grand Prix,Red Bull Ring,7,5,Aston Martin,2,permanent
1107,832,2023,Austrian Grand Prix,Red Bull Ring,3,6,Ferrari,-3,permanent
1107,847,2023,Austrian Grand Prix,Red Bull Ring,11,7,Mercedes,4,permanent
1107,1,2023,Austrian Grand Prix,Red Bull Ring,5,8,Mercedes,-3,permanent
1107,840,2023,Austrian Grand Prix,Red Bull Ring,6,9,Aston Martin,-3,permanent
1107,842,2023,Austrian Grand Prix,Red Bull Ring,9,10,Alpine F1 Team,-1,permanent
1107,848,2023,Austrian Grand Prix,Red Bull Ring,10,11,Williams,-1,permanent
1107,855,2023,Austrian Grand Prix,Red Bull Ring,17,12,Alfa Romeo,5,permanent
1107,858,2023,Austrian Grand Prix,Red Bull Ring,18,13,Williams,5,permanent
1107,839,2023,Austrian Grand Prix,Red Bull Ring,12,14,Alpine F1 Team,-2,permanent
1107,822,2023,Austrian Grand Prix,Red Bull Ring,14,15,Alfa Romeo,-1,permanent
1107,857,2023,Austrian Grand Prix,Red Bull Ring,13,16,McLaren,-3,permanent
1107,852,2023,Austrian Grand Prix,Red Bull Ring,16,19,AlphaTauri,-3,permanent
1107,807,2023,Austrian Grand Prix,Red Bull Ring,8,20,Haas F1 Team,-12,permanent
1108,830,2023,British Grand Prix,Silverstone Circuit,1,1,Red Bull,0,permanent
1108,846,2023,British Grand Prix,Silverstone Circuit,2,2,McLaren,0,permanent
1108,1,2023,British Grand Prix,Silverstone Circuit,7,3,Mercedes,4,permanent
1108,857,2023,British Grand Prix,Silverstone Circuit,3,4,McLaren,-1,permanent
1108,847,2023,British Grand Prix,Silverstone Circuit,6,5,Mercedes,1,permanent
1108,815,2023,British Grand Prix,Silverstone Circuit,15,6,Red Bull,9,permanent
1108,4,2023,British Grand Prix,Silverstone Circuit,9,7,Aston Martin,2,permanent
1108,848,2023,British Grand Prix,Silverstone Circuit,8,8,Williams,0,permanent
1108,844,2023,British Grand Prix,Silverstone Circuit,4,9,Ferrari,-5,permanent
1108,832,2023,British Grand Prix,Silverstone Circuit,5,10,Ferrari,-5,permanent
1108,858,2023,British Grand Prix,Silverstone Circuit,14,11,Williams,3,permanent
1108,822,2023,British Grand Prix,Silverstone Circuit,20,12,Alfa Romeo,8,permanent
1108,807,2023,British Grand Prix,Silverstone Circuit,11,13,Haas F1 Team,-2,permanent
1108,840,2023,British Grand Prix,Silverstone Circuit,12,14,Aston Martin,-2,permanent
1108,855,2023,British Grand Prix,Silverstone Circuit,17,15,Alfa Romeo,2,permanent
1108,852,2023,British Grand Prix,Silverstone Circuit,16,16,AlphaTauri,0,permanent
1108,856,2023,British Grand Prix,Silverstone Circuit,18,17,AlphaTauri,1,permanent
1108,842,2023,British Grand Prix,Silverstone Circuit,10,18,Alpine F1 Team,-8,permanent
1108,825,2023,British Grand Prix,Silverstone Circuit,19,19,Haas F1 Team,0,permanent
1108,839,2023,British Grand Prix,Silverstone Circuit,13,20,Alpine F1 Team,-7,permanent
1109,830,2023,Hungarian Grand Prix,Hungaroring,2,1,Red Bull,1,permanent
1109,846,2023,Hungarian Grand Prix,Hungaroring,3,2,McLaren,1,permanent
1109,815,2023,Hungarian Grand Prix,Hungaroring,9,3,Red Bull,6,permanent
1109,1,2023,Hungarian Grand Prix,Hungaroring,1,4,Mercedes,-3,permanent
1109,857,2023,Hungarian Grand Prix,Hungaroring,4,5,McLaren,-1,permanent
1109,847,2023,Hungarian Grand Prix,Hungaroring,18,6,Mercedes,12,permanent
1109,844,2023,Hungarian Grand Prix,Hungaroring,6,7,Ferrari,-1,permanent
1109,832,2023,Hungarian Grand Prix,Hungaroring,11,8,Ferrari,3,permanent
1109,4,2023,Hungarian Grand Prix,Hungaroring,8,9,Aston Martin,-1,permanent
1109,840,2023,Hungarian Grand Prix,Hungaroring,14,10,Aston Martin,4,permanent
1109,848,2023,Hungarian Grand Prix,Hungaroring,16,11,Williams,5,permanent
1109,822,2023,Hungarian Grand Prix,Hungaroring,7,12,Alfa Romeo,-5,permanent
1109,817,2023,Hungarian Grand Prix,Hungaroring,13,13,AlphaTauri,0,permanent
1109,807,2023,Hungarian Grand Prix,Hungaroring,10,14,Haas F1 Team,-4,permanent
1109,852,2023,Hungarian Grand Prix,Hungaroring,17,15,AlphaTauri,2,permanent
1109,855,2023,Hungarian Grand Prix,Hungaroring,5,16,Alfa Romeo,-11,permanent
1109,825,2023,Hungarian Grand Prix,Hungaroring,19,17,Haas F1 Team,2,permanent
1109,858,2023,Hungarian Grand Prix,Hungaroring,20,18,Williams,2,permanent
1109,839,2023,Hungarian Grand Prix,Hungaroring,12,19,Alpine F1 Team,-7,permanent
1109,842,2023,Hungarian Grand Prix,Hungaroring,15,20,Alpine F1 Team,-5,permanent
1110,830,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,6,1,Red Bull,5,permanent
1110,815,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,2,2,Red Bull,0,permanent
1110,844,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,1,3,Ferrari,-2,permanent
1110,1,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,3,4,Mercedes,-1,permanent
1110,4,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,9,5,Aston Martin,4,permanent
1110,847,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,8,6,Mercedes,2,permanent
1110,846,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,7,7,McLaren,0,permanent
1110,839,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,14,8,Alpine F1 Team,6,permanent
1110,840,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,10,9,Aston Martin,1,permanent
1110,852,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,11,10,AlphaTauri,1,permanent
1110,842,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,12,11,Alpine F1 Team,1,permanent
1110,822,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,13,12,Alfa Romeo,1,permanent
1110,855,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,17,13,Alfa Romeo,4,permanent
1110,848,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,15,14,Williams,1,permanent
1110,825,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,16,15,Haas F1 Team,1,permanent
1110,817,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,19,16,AlphaTauri,3,permanent
1110,858,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,18,17,Williams,1,permanent
1110,832,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,4,19,Ferrari,-15,permanent
1110,857,2023,Belgian Grand Prix,Circuit de Spa-Francorchamps,5,20,McLaren,-15,permanent
1111,830,2023,Dutch Grand Prix,Circuit Park Zandvoort,1,1,Red Bull,0,permanent
1111,4,2023,Dutch Grand Prix,Circuit Park Zandvoort,5,2,Aston Martin,3,permanent
1111,842,2023,Dutch Grand Prix,Circuit Park Zandvoort,12,3,Alpine F1 Team,9,permanent
1111,815,2023,Dutch Grand Prix,Circuit Park Zandvoort,7,4,Red Bull,3,permanent
1111,832,2023,Dutch Grand Prix,Circuit Park Zandvoort,6,5,Ferrari,1,permanent
1111,1,2023,Dutch Grand Prix,Circuit Park Zandvoort,13,6,Mercedes,7,permanent
1111,846,2023,Dutch Grand Prix,Circuit Park Zandvoort,2,7,McLaren,-5,permanent
1111,848,2023,Dutch Grand Prix,Circuit Park Zandvoort,4,8,Williams,-4,permanent
1111,857,2023,Dutch Grand Prix,Circuit Park Zandvoort,8,9,McLaren,-1,permanent
1111,839,2023,Dutch Grand Prix,Circuit Park Zandvoort,16,10,Alpine F1 Team,6,permanent
1111,840,2023,Dutch Grand Prix,Circuit Park Zandvoort,11,11,Aston Martin,0,permanent
1111,807,2023,Dutch Grand Prix,Circuit Park Zandvoort,14,12,Haas F1 Team,2,permanent
1111,859,2023,Dutch Grand Prix,Circuit Park Zandvoort,19,13,AlphaTauri,6,permanent
1111,822,2023,Dutch Grand Prix,Circuit Park Zandvoort,18,14,Alfa Romeo,4,permanent
1111,852,2023,Dutch Grand Prix,Circuit Park Zandvoort,17,15,AlphaTauri,2,permanent
1111,847,2023,Dutch Grand Prix,Circuit Park Zandvoort,3,17,Mercedes,-14,permanent
1111,855,2023,Dutch Grand Prix,Circuit Park Zandvoort,15,18,Alfa Romeo,-3,permanent
1111,844,2023,Dutch Grand Prix,Circuit Park Zandvoort,9,19,Ferrari,-10,permanent
1111,858,2023,Dutch Grand Prix,Circuit Park Zandvoort,10,20,Williams,-10,permanent
1112,830,2023,Italian Grand Prix,Autodromo Nazionale di Monza,2,1,Red Bull,1,permanent
1112,815,2023,Italian Grand Prix,Autodromo Nazionale di Monza,5,2,Red Bull,3,permanent
1112,832,2023,Italian Grand Prix,Autodromo Nazionale di Monza,1,3,Ferrari,-2,permanent
1112,844,2023,Italian Grand Prix,Autodromo Nazionale di Monza,3,4,Ferrari,-1,permanent
1112,847,2023,Italian Grand Prix,Autodromo Nazionale di Monza,4,5,Mercedes,-1,permanent
1112,1,2023,Italian Grand Prix,Autodromo Nazionale di Monza,8,6,Mercedes,2,permanent
1112,848,2023,Italian Grand Prix,Autodromo Nazionale di Monza,6,7,Williams,-1,permanent
1112,846,2023,Italian Grand Prix,Autodromo Nazionale di Monza,9,8,McLaren,1,permanent
1112,4,2023,Italian Grand Prix,Autodromo Nazionale di Monza,10,9,Aston Martin,1,permanent
1112,822,2023,Italian Grand Prix,Autodromo Nazionale di Monza,14,10,Alfa Romeo,4,permanent
1112,859,2023,Italian Grand Prix,Autodromo Nazionale di Monza,12,11,AlphaTauri,1,permanent
1112,857,2023,Italian Grand Prix,Autodromo Nazionale di Monza,7,12,McLaren,-5,permanent
1112,858,2023,Italian Grand Prix,Autodromo Nazionale di Monza,15,13,Williams,2,permanent
1112,855,2023,Italian Grand Prix,Autodromo Nazionale di Monza,16,14,Alfa Romeo,2,permanent
1112,842,2023,Italian Grand Prix,Autodromo Nazionale di Monza,17,15,Alpine F1 Team,2,permanent
1112,840,2023,Italian Grand Prix,Autodromo Nazionale di Monza,20,16,Aston Martin,4,permanent
1112,807,2023,Italian Grand Prix,Autodromo Nazionale di Monza,13,17,Haas F1 Team,-4,permanent
1112,825,2023,Italian Grand Prix,Autodromo Nazionale di Monza,19,18,Haas F1 Team,1,permanent
1112,839,2023,Italian Grand Prix,Autodromo Nazionale di Monza,18,19,Alpine F1 Team,-1,permanent
1112,852,2023,Italian Grand Prix,Autodromo Nazionale di Monza,11,20,AlphaTauri,-9,permanent
1113,832,2023,Singapore Grand Prix,Marina Bay Street Circuit,1,1,Ferrari,0,permanent
1113,846,2023,Singapore Grand Prix,Marina Bay Street Circuit,4,2,McLaren,2,permanent
1113,1,2023,Singapore Grand Prix,Marina Bay Street Circuit,5,3,Mercedes,2,permanent
1113,844,2023,Singapore Grand Prix,Marina Bay Street Circuit,3,4,Ferrari,-1,permanent
1113,830,2023,Singapore Grand Prix,Marina Bay Street Circuit,11,5,Red Bull,6,permanent
1113,842,2023,Singapore Grand Prix,Marina Bay Street Circuit,12,6,Alpine F1 Team,6,permanent
1113,857,2023,Singapore Grand Prix,Marina Bay Street Circuit,17,7,McLaren,10,permanent
1113,815,2023,Singapore Grand Prix,Marina Bay Street Circuit,13,8,Red Bull,5,permanent
1113,859,2023,Singapore Grand Prix,Marina Bay Street Circuit,10,9,AlphaTauri,1,permanent
1113,825,2023,Singapore Grand Prix,Marina Bay Street Circuit,6,10,Haas F1 Team,-4,permanent
1113,848,2023,Singapore Grand Prix,Marina Bay Street Circuit,14,11,Williams,3,permanent
1113,807,2023,Singapore Grand Prix,Marina Bay Street Circuit,9,13,Haas F1 Team,-4,permanent
1113,858,2023,Singapore Grand Prix,Marina Bay Street Circuit,18,14,Williams,4,permanent
1113,4,2023,Singapore Grand Prix,Marina Bay Street Circuit,7,15,Aston Martin,-8,permanent
1113,847,2023,Singapore Grand Prix,Marina Bay Street Circuit,2,16,Mercedes,-14,permanent
1113,822,2023,Singapore Grand Prix,Marina Bay Street Circuit,16,17,Alfa Romeo,-1,permanent
1113,839,2023,Singapore Grand Prix,Marina Bay Street Circuit,8,18,Alpine F1 Team,-10,permanent
1113,852,2023,Singapore Grand Prix,Marina Bay Street Circuit,15,19,AlphaTauri,-4,permanent
1114,830,2023,Japanese Grand Prix,Suzuka Circuit,1,1,Red Bull,0,permanent
1114,846,2023,Japanese Grand Prix,Suzuka Circuit,3,2,McLaren,1,permanent
1114,857,2023,Japanese Grand Prix,Suzuka Circuit,2,3,McLaren,-1,permanent
1114,844,2023,Japanese Grand Prix,Suzuka Circuit,4,4,Ferrari,0,permanent
1114,1,2023,Japanese Grand Prix,Suzuka Circuit,7,5,Mercedes,2,permanent
1114,832,2023,Japanese Grand Prix,Suzuka Circuit,6,6,Ferrari,0,permanent
1114,847,2023,Japanese Grand Prix,Suzuka Circuit,8,7,Mercedes,1,permanent
1114,4,2023,Japanese Grand Prix,Suzuka Circuit,10,8,Aston Martin,2,permanent
1114,839,2023,Japanese Grand Prix,Suzuka Circuit,14,9,Alpine F1 Team,5,permanent
1114,842,2023,Japanese Grand Prix,Suzuka Circuit,12,10,Alpine F1 Team,2,permanent
1114,859,2023,Japanese Grand Prix,Suzuka Circuit,11,11,AlphaTauri,0,permanent
1114,852,2023,Japanese Grand Prix,Suzuka Circuit,9,12,AlphaTauri,-3,permanent
1114,855,2023,Japanese Grand Prix,Suzuka Circuit,19,13,Alfa Romeo,6,permanent
1114,807,2023,Japanese Grand Prix,Suzuka Circuit,18,14,Haas F1 Team,4,permanent
1114,825,2023,Japanese Grand Prix,Suzuka Circuit,15,15,Haas F1 Team,0,permanent
1114,848,2023,Japanese Grand Prix,Suzuka Circuit,13,16,Williams,-3,permanent
1114,840,2023,Japanese Grand Prix,Suzuka Circuit,17,18,Aston Martin,-1,permanent
1114,815,2023,Japanese Grand Prix,Suzuka Circuit,5,19,Red Bull,-14,permanent
1114,822,2023,Japanese Grand Prix,Suzuka Circuit,16,20,Alfa Romeo,-4,permanent
1115,830,2023,Qatar Grand Prix,Losail International Circuit,1,1,Red Bull,0,permanent
1115,857,2023,Qatar Grand Prix,Losail International Circuit,6,2,McLaren,4,permanent
1115,846,2023,Qatar Grand Prix,Losail International Circuit,10,3,McLaren,7,permanent
1115,847,2023,Qatar Grand Prix,Losail International Circuit,2,4,Mercedes,-2,permanent
1115,844,2023,Qatar Grand Prix,Losail International Circuit,5,5,Ferrari,0,permanent
1115,4,2023,Qatar Grand Prix,Losail International Circuit,4,6,Aston Martin,-2,permanent
1115,839,2023,Qatar Grand Prix,Losail International Circuit,8,7,Alpine F1 Team,1,permanent
1115,822,2023,Qatar Grand Prix,Losail International Circuit,9,8,Alfa Romeo,1,permanent
1115,855,2023,Qatar Grand Prix,Losail International Circuit,19,9,Alfa Romeo,10,permanent
1115,840,2023,Qatar Grand Prix,Losail International Circuit,16,11,Aston Martin,5,permanent
1115,842,2023,Qatar Grand Prix,Losail International Circuit,7,12,Alpine F1 Team,-5,permanent
1115,848,2023,Qatar Grand Prix,Losail International Circuit,13,13,Williams,0,permanent
1115,825,2023,Qatar Grand Prix,Losail International Circuit,18,14,Haas F1 Team,4,permanent
1115,852,2023,Qatar Grand Prix,Losail International Circuit,11,15,AlphaTauri,-4,permanent
1115,807,2023,Qatar Grand Prix,Losail International Circuit,14,16,Haas F1 Team,-2,permanent
1115,859,2023,Qatar Grand Prix,Losail International Circuit,17,17,AlphaTauri,0,permanent
1115,858,2023,Qatar Grand Prix,Losail International Circuit,15,18,Williams,-3,permanent
1115,1,2023,Qatar Grand Prix,Losail International Circuit,3,19,Mercedes,-16,permanent
1115,832,2023,Qatar Grand Prix,Losail International Circuit,12,20,Ferrari,-8,permanent
1116,830,2023,United States Grand Prix,Circuit of the Americas,6,1,Red Bull,5,permanent
1116,846,2023,United States Grand Prix,Circuit of the Americas,2,2,McLaren,0,permanent
1116,832,2023,United States Grand Prix,Circuit of the Americas,4,3,Ferrari,1,permanent
1116,815,2023,United States Grand Prix,Circuit of the Americas,9,4,Red Bull,5,permanent
1116,847,2023,United States Grand Prix,Circuit of the Americas,5,5,Mercedes,0,permanent
1116,842,2023,United States Grand Prix,Circuit of the Americas,7,6,Alpine F1 Team,1,permanent
1116,852,2023,United States Grand Prix,Circuit of the Americas,11,8,AlphaTauri,3,permanent
1116,848,2023,United States Grand Prix,Circuit of the Americas,15,9,Williams,6,permanent
1116,858,2023,United States Grand Prix,Circuit of the Americas,16,10,Williams,6,permanent
1116,822,2023,United States Grand Prix,Circuit of the Americas,13,12,Alfa Romeo,1,permanent
1116,855,2023,United States Grand Prix,Circuit of the Americas,12,13,Alfa Romeo,-1,permanent
1116,817,2023,United States Grand Prix,Circuit of the Americas,14,15,AlphaTauri,-1,permanent
1116,857,2023,United States Grand Prix,Circuit of the Americas,10,17,McLaren,-7,permanent
1116,839,2023,United States Grand Prix,Circuit of the Americas,8,18,Alpine F1 Team,-10,permanent
1116,1,2023,United States Grand Prix,Circuit of the Americas,3,19,Mercedes,-16,permanent
1116,844,2023,United States Grand Prix,Circuit of the Americas,1,20,Ferrari,-19,permanent
1117,830,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,3,1,Red Bull,2,permanent
1117,1,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,6,2,Mercedes,4,permanent
1117,844,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,1,3,Ferrari,-2,permanent
1117,832,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,2,4,Ferrari,-2,permanent
1117,846,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,17,5,McLaren,12,permanent
1117,847,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,8,6,Mercedes,2,permanent
1117,817,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,4,7,AlphaTauri,-3,permanent
1117,857,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,7,8,McLaren,-1,permanent
1117,848,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,14,9,Williams,5,permanent
1117,839,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,15,10,Alpine F1 Team,5,permanent
1117,842,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,11,11,Alpine F1 Team,0,permanent
1117,852,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,18,12,AlphaTauri,6,permanent
1117,807,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,12,13,Haas F1 Team,-1,permanent
1117,855,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,10,14,Alfa Romeo,-4,permanent
1117,822,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,9,15,Alfa Romeo,-6,permanent
1117,858,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,19,16,Williams,3,permanent
1117,4,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,13,18,Aston Martin,-5,permanent
1117,825,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,16,19,Haas F1 Team,-3,permanent
1117,815,2023,Mexico City Grand Prix,Autódromo Hermanos Rodríguez,5,20,Red Bull,-15,permanent
1118,830,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,1,1,Red Bull,0,permanent
1118,846,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,6,2,McLaren,4,permanent
1118,4,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,4,3,Aston Martin,1,permanent
1118,815,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,9,4,Red Bull,5,permanent
1118,840,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,3,5,Aston Martin,-2,permanent
1118,832,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,7,6,Ferrari,1,permanent
1118,842,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,15,7,Alpine F1 Team,8,permanent
1118,1,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,5,8,Mercedes,-3,permanent
1118,852,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,16,9,AlphaTauri,7,permanent
1118,839,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,14,10,Alpine F1 Team,4,permanent
1118,858,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,19,11,Williams,8,permanent
1118,807,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,11,12,Haas F1 Team,-1,permanent
1118,817,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,17,13,AlphaTauri,4,permanent
1118,857,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,10,14,McLaren,-4,permanent
1118,847,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,8,15,Mercedes,-7,permanent
1118,822,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,18,16,Alfa Romeo,2,permanent
1118,855,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,20,17,Alfa Romeo,3,permanent
1118,825,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,12,18,Haas F1 Team,-6,permanent
1118,848,2023,São Paulo Grand Prix,Autódromo José Carlos Pace,13,19,Williams,-6,permanent
1119,830,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,2,1,Red Bull,1,permanent
1119,844,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,1,2,Ferrari,-1,permanent
1119,815,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,11,3,Red Bull,8,permanent
1119,839,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,16,4,Alpine F1 Team,12,permanent
1119,840,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,19,5,Aston Martin,14,permanent
1119,832,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,12,6,Ferrari,6,permanent
1119,1,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,10,7,Mercedes,3,permanent
1119,847,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,3,8,Mercedes,-5,permanent
1119,4,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,9,9,Aston Martin,0,permanent
1119,857,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,18,10,McLaren,8,permanent
1119,842,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,4,11,Alpine F1 Team,-7,permanent
1119,848,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,5,12,Williams,-7,permanent
1119,825,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,8,13,Haas F1 Team,-5,permanent
1119,817,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,14,14,AlphaTauri,0,permanent
1119,855,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,17,15,Alfa Romeo,2,permanent
1119,858,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,6,16,Williams,-10,permanent
1119,822,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,7,17,Alfa Romeo,-10,permanent
1119,852,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,20,18,AlphaTauri,2,permanent
1119,807,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,13,19,Haas F1 Team,-6,permanent
1119,846,2023,Las Vegas Grand Prix,Las Vegas Strip Street Circuit,15,20,McLaren,-5,permanent
1120,830,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,1,1,Red Bull,0,permanent
1120,844,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,2,2,Ferrari,0,permanent
1120,847,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,4,3,Mercedes,1,permanent
1120,815,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,9,4,Red Bull,5,permanent
1120,846,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,5,5,McLaren,0,permanent
1120,857,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,3,6,McLaren,-3,permanent
1120,4,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,7,7,Aston Martin,0,permanent
1120,852,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,6,8,AlphaTauri,-2,permanent
1120,1,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,11,9,Mercedes,2,permanent
1120,840,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,13,10,Aston Martin,3,permanent
1120,817,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,15,11,AlphaTauri,4,permanent
1120,839,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,12,12,Alpine F1 Team,0,permanent
1120,842,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,10,13,Alpine F1 Team,-3,permanent
1120,848,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,14,14,Williams,0,permanent
1120,807,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,8,15,Haas F1 Team,-7,permanent
1120,858,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,20,16,Williams,4,permanent
1120,855,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,19,17,Alfa Romeo,2,permanent
1120,832,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,16,18,Ferrari,-2,permanent
1120,822,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,18,19,Alfa Romeo,-1,permanent
1120,825,2023,Abu Dhabi Grand Prix,Yas Marina Circuit,17,20,Haas F1 Team,-3,permanent
1121,830,2024,Bahrain Grand Prix,Bahrain International Circuit,1,1,Red Bull,0,permanent
